GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,SEASON,PLAYER_A_ID,PLAYER_B_ID,GP,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,TS_PCT,PACE,PIE
-203935-1626196-,M. Smart - J. Richardson,1610612738,BOS,2021-22,203935,1626196,36,428.0,116.6,103.0,13.6,0.571,0.285,0.721,0.599,101.0,0.585
-1629669-1630183-,J. Nowell - J. McDaniels,1610612750,MIN,2021-22,1629669,1630183,46,427.0,111.4,114.8,-3.5,0.634,0.301,0.692,0.569,103.42,0.479
-1628464-1630256-,D. Theis - J. Tate,1610612745,HOU,2021-22,1628464,1630256,25,426.0,89.5,110.1,-20.6,0.586,0.216,0.745,0.507,101.32,0.386
-1629637-1630631-,J. Hayes - J. Alvarado,1610612740,NOP,2021-22,1629637,1630631,48,426.0,113.4,103.3,10.1,0.581,0.346,0.74,0.587,102.55,0.555
-1628998-1629667-,C. Martin - J. McDaniels,1610612766,CHA,2021-22,1628998,1629667,48,425.0,105.1,109.2,-4.2,0.668,0.289,0.692,0.544,101.01,0.489
-203115-1630538-,W. Barton - B. Hyland,1610612743,DEN,2021-22,203115,1630538,51,425.0,112.7,106.9,5.8,0.664,0.272,0.716,0.599,101.66,0.525
-1629647-1630197-,D. Bazley - A. Pokusevski,1610612760,OKC,2021-22,1629647,1630197,41,424.0,107.0,107.8,-0.8,0.573,0.284,0.735,0.556,102.05,0.5
-201588-201950-,G. Hill - J. Holiday,1610612749,MIL,2021-22,201588,201950,42,424.0,119.9,90.6,29.3,0.531,0.297,0.763,0.614,101.45,0.669
-1629026-1630197-,K. Williams - A. Pokusevski,1610612760,OKC,2021-22,1629026,1630197,37,424.0,94.2,100.5,-6.2,0.609,0.274,0.783,0.487,99.38,0.447
-1628374-1630205-,L. Markkanen - L. Stevens,1610612739,CLE,2021-22,1628374,1630205,40,424.0,115.6,108.5,7.2,0.623,0.228,0.699,0.611,96.69,0.565
-1629027-1630168-,T. Young - O. Okongwu,1610612737,ATL,2021-22,1629027,1630168,42,424.0,116.7,109.2,7.6,0.568,0.268,0.69,0.612,102.49,0.544
-1629604-1630570-,C. Elleby - T. Watford,1610612757,POR,2021-22,1629604,1630570,38,423.0,101.3,117.8,-16.5,0.599,0.267,0.674,0.538,102.58,0.418
-1629647-1630598-,D. Bazley - A. Wiggins,1610612760,OKC,2021-22,1629647,1630598,37,423.0,98.0,117.7,-19.6,0.576,0.226,0.738,0.518,103.54,0.399
-1627734-1628470-,D. Sabonis - T. Craig,1610612754,IND,2021-22,1627734,1628470,38,423.0,104.0,110.0,-6.1,0.698,0.295,0.748,0.546,99.52,0.483
-201980-1629003-,D. Green - S. Milton,1610612755,PHI,2021-22,201980,1629003,40,422.0,107.7,111.4,-3.7,0.587,0.268,0.745,0.578,100.33,0.482
-202330-1629023-,G. Hayward - P. Washington,1610612766,CHA,2021-22,202330,1629023,31,422.0,112.6,108.8,3.8,0.653,0.286,0.686,0.566,104.26,0.507
-201566-201961-,R. Westbrook - W. Ellington,1610612747,LAL,2021-22,201566,201961,34,422.0,104.5,112.0,-7.5,0.6,0.266,0.712,0.558,103.04,0.465
-1626195-1630529-,W. Hernangomez - H. Jones,1610612740,NOP,2021-22,1626195,1630529,43,422.0,108.7,117.8,-9.2,0.599,0.316,0.736,0.539,101.63,0.461
-1626174-1630231-,C. Wood - K. Martin Jr.,1610612745,HOU,2021-22,1626174,1630231,55,421.0,114.6,114.6,0.0,0.659,0.26,0.731,0.616,104.9,0.495
-201565-202692-,D. Rose - A. Burks,1610612752,NYK,2021-22,201565,202692,25,421.0,109.3,103.5,5.8,0.583,0.308,0.682,0.565,97.62,0.537
-1628971-1630560-,B. Brown - C. Thomas,1610612751,BKN,2021-22,1628971,1630560,54,420.0,107.8,112.0,-4.2,0.525,0.344,0.7,0.55,100.9,0.486
-1627751-1630563-,J. Poeltl - J. Primo,1610612759,SAS,2021-22,1627751,1630563,37,420.0,105.7,110.1,-4.4,0.671,0.274,0.721,0.526,101.06,0.484
-200782-203473-,P. Tucker - D. Dedmon,1610612748,MIA,2021-22,200782,203473,59,420.0,111.8,103.7,8.1,0.647,0.298,0.744,0.574,98.03,0.536
-203552-1627788-,S. Curry - F. Korkmaz,1610612755,PHI,2021-22,203552,1627788,38,420.0,111.7,106.8,4.9,0.594,0.206,0.708,0.599,100.39,0.531
-1628976-1630181-,W. Carter Jr. - R. Hampton,1610612753,ORL,2021-22,1628976,1630181,42,420.0,100.6,108.5,-7.9,0.639,0.221,0.765,0.55,101.83,0.454
-204060-1628378-,J. Ingles - D. Mitchell,1610612762,UTA,2021-22,204060,1628378,36,419.0,112.2,107.0,5.1,0.563,0.252,0.736,0.596,102.78,0.518
-201959-203944-,T. Gibson - J. Randle,1610612752,NYK,2021-22,201959,203944,40,419.0,106.3,108.1,-1.8,0.595,0.294,0.715,0.55,99.16,0.483
-1628389-1628997-,B. Adebayo - C. Martin,1610612748,MIA,2021-22,1628389,1628997,40,418.0,114.8,107.5,7.3,0.636,0.22,0.743,0.629,100.31,0.545
-1628369-1628401-,J. Tatum - D. White,1610612738,BOS,2021-22,1628369,1628401,24,418.0,121.6,101.3,20.3,0.628,0.231,0.704,0.639,99.17,0.6
-1628966-1629022-,K. Bates-Diop - L. Walker IV,1610612759,SAS,2021-22,1628966,1629022,45,418.0,106.8,107.0,-0.2,0.618,0.264,0.707,0.553,103.67,0.501
-201935-1629680-,J. Harden - M. Thybulle,1610612755,PHI,2021-22,201935,1629680,20,417.0,120.9,102.1,18.8,0.632,0.223,0.716,0.625,99.45,0.592
-1629611-1630527-,T. Mann - B. Boston Jr.,1610612746,LAC,2021-22,1629611,1630527,42,417.0,103.6,107.7,-4.1,0.639,0.276,0.662,0.529,100.12,0.466
-203468-1629642-,C. McCollum - N. Little,1610612757,POR,2021-22,203468,1629642,26,416.0,110.7,107.0,3.6,0.566,0.303,0.731,0.577,99.2,0.502
-203999-1630267-,N. Jokic - F. Campazzo,1610612743,DEN,2021-22,203999,1630267,46,416.0,104.8,108.0,-3.2,0.698,0.274,0.767,0.569,101.3,0.498
-201937-1626224-,R. Rubio - C. Osman,1610612739,CLE,2021-22,201937,1626224,26,416.0,111.1,98.7,12.5,0.686,0.258,0.709,0.589,103.03,0.568
-203473-1628997-,D. Dedmon - C. Martin,1610612748,MIA,2021-22,203473,1628997,46,415.0,106.4,101.5,5.0,0.554,0.313,0.679,0.576,100.94,0.521
-1628402-1630165-,F. Jackson - K. Hayes,1610612765,DET,2021-22,1628402,1630165,40,415.0,103.8,107.7,-4.0,0.613,0.259,0.717,0.538,102.4,0.455
-1629667-1630163-,J. McDaniels - L. Ball,1610612766,CHA,2021-22,1629667,1630163,49,415.0,118.6,109.3,9.3,0.676,0.288,0.714,0.599,103.2,0.553
-1627749-1630563-,D. Murray - J. Primo,1610612759,SAS,2021-22,1627749,1630563,31,414.0,107.7,110.1,-2.4,0.614,0.277,0.684,0.536,102.16,0.485
-1629676-1630598-,I. Roby - A. Wiggins,1610612760,OKC,2021-22,1629676,1630598,28,414.0,107.4,117.1,-9.7,0.624,0.251,0.716,0.554,102.17,0.439
-1629640-1630563-,K. Johnson - J. Primo,1610612759,SAS,2021-22,1629640,1630563,35,414.0,110.1,111.2,-1.1,0.665,0.277,0.709,0.553,102.84,0.482
-203082-1630591-,T. Ross - J. Suggs,1610612753,ORL,2021-22,203082,1630591,41,414.0,96.0,110.8,-14.8,0.614,0.248,0.678,0.521,104.89,0.405
-1626171-1629670-,B. Portis - J. Nwora,1610612749,MIL,2021-22,1626171,1629670,45,413.0,113.3,116.1,-2.8,0.585,0.305,0.72,0.58,103.03,0.484
-1629634-1630533-,B. Clarke - Z. Williams,1610612763,MEM,2021-22,1629634,1630533,47,412.0,108.8,109.4,-0.6,0.654,0.291,0.716,0.559,106.63,0.494
-202709-1628402-,C. Joseph - F. Jackson,1610612765,DET,2021-22,202709,1628402,36,411.0,100.6,109.9,-9.3,0.651,0.245,0.695,0.542,102.25,0.46
-1629162-1629675-,J. McLaughlin - N. Reid,1610612750,MIN,2021-22,1629162,1629675,51,411.0,106.8,108.2,-1.4,0.652,0.249,0.684,0.561,107.17,0.482
-202704-1628392-,R. Jackson - I. Hartenstein,1610612746,LAC,2021-22,202704,1628392,61,411.0,110.3,95.6,14.7,0.617,0.263,0.693,0.583,100.71,0.594
-1630544-1630598-,T. Mann - A. Wiggins,1610612760,OKC,2021-22,1630544,1630598,33,411.0,102.3,114.5,-12.3,0.568,0.248,0.728,0.551,101.85,0.431
-203076-1629659-,A. Davis - T. Horton-Tucker,1610612747,LAL,2021-22,203076,1629659,24,410.0,103.5,103.0,0.6,0.643,0.242,0.759,0.545,102.45,0.507
-203458-1628368-,A. Len - D. Fox,1610612758,SAC,2021-22,203458,1628368,33,410.0,105.2,114.8,-9.6,0.571,0.26,0.719,0.534,103.48,0.44
-1626153-1629027-,D. Wright - T. Young,1610612737,ATL,2021-22,1626153,1629027,50,410.0,117.4,110.8,6.6,0.556,0.287,0.702,0.605,102.78,0.537
-1626196-1629057-,J. Richardson - R. Williams III,1610612738,BOS,2021-22,1626196,1629057,36,410.0,108.5,106.2,2.3,0.582,0.313,0.67,0.571,97.88,0.516
-1629652-1630598-,L. Dort - A. Wiggins,1610612760,OKC,2021-22,1629652,1630598,27,410.0,107.8,110.6,-2.9,0.574,0.264,0.727,0.556,101.52,0.47
-1628973-1630182-,J. Brunson - J. Green,1610612742,DAL,2021-22,1628973,1630182,55,409.0,105.6,103.5,2.1,0.586,0.257,0.726,0.558,100.03,0.498
-1626149-1626162-,M. Harrell - K. Oubre Jr.,1610612766,CHA,2021-22,1626149,1626162,25,409.0,114.5,112.5,1.9,0.633,0.306,0.717,0.572,102.43,0.51
-1628978-1630558-,D. DiVincenzo - D. Mitchell,1610612758,SAC,2021-22,1628978,1630558,24,408.0,105.2,111.6,-6.4,0.613,0.244,0.71,0.577,103.4,0.49
-1628989-1630168-,K. Huerter - O. Okongwu,1610612737,ATL,2021-22,1628989,1630168,41,408.0,110.7,110.8,-0.1,0.633,0.291,0.704,0.561,99.84,0.501
-201949-1630560-,J. Johnson - C. Thomas,1610612751,BKN,2021-22,201949,1630560,47,407.0,103.5,111.2,-7.8,0.494,0.291,0.682,0.53,98.64,0.44
-1626158-1627741-,R. Holmes - B. Hield,1610612758,SAC,2021-22,1626158,1627741,37,407.0,104.4,112.7,-8.3,0.602,0.258,0.684,0.556,103.36,0.458
-201565-1630193-,D. Rose - I. Quickley,1610612752,NYK,2021-22,201565,1630193,26,406.0,110.8,102.0,8.8,0.591,0.326,0.688,0.584,97.92,0.556
-201959-203095-,T. Gibson - E. Fournier,1610612752,NYK,2021-22,201959,203095,47,406.0,111.1,109.0,2.0,0.565,0.287,0.715,0.562,100.19,0.489
-203501-1628467-,T. Hardaway Jr. - M. Kleber,1610612742,DAL,2021-22,203501,1628467,32,406.0,112.7,106.8,5.8,0.58,0.252,0.703,0.578,95.31,0.518
-1629643-1630591-,C. Okeke - J. Suggs,1610612753,ORL,2021-22,1629643,1630591,42,405.0,100.4,107.2,-6.8,0.65,0.239,0.706,0.538,106.39,0.469
-201935-201949-,J. Harden - J. Johnson,1610612751,BKN,2021-22,201935,201949,32,405.0,107.7,106.4,1.3,0.58,0.316,0.693,0.552,98.78,0.52
-201950-1629670-,J. Holiday - J. Nwora,1610612749,MIL,2021-22,201950,1629670,38,405.0,113.6,112.1,1.5,0.57,0.266,0.743,0.585,103.65,0.501
-203484-204001-,K. Caldwell-Pope - K. Porzingis,1610612764,WAS,2021-22,203484,204001,17,405.0,112.8,116.3,-3.5,0.684,0.209,0.781,0.592,98.62,0.514
-203526-1629655-,R. Neto - D. Gafford,1610612764,WAS,2021-22,203526,1629655,54,405.0,107.6,117.0,-9.4,0.61,0.247,0.692,0.578,100.06,0.472
-1626169-1629659-,S. Johnson - T. Horton-Tucker,1610612747,LAL,2021-22,1626169,1629659,42,405.0,110.1,110.0,0.0,0.544,0.231,0.713,0.581,102.2,0.488
-203463-1629604-,B. McLemore - C. Elleby,1610612757,POR,2021-22,203463,1629604,46,404.0,98.0,113.6,-15.6,0.651,0.263,0.697,0.519,101.68,0.406
-203954-1629003-,J. Embiid - S. Milton,1610612755,PHI,2021-22,203954,1629003,41,404.0,115.1,106.2,8.9,0.631,0.191,0.735,0.622,99.2,0.551
-1629014-1629604-,A. Simons - C. Elleby,1610612757,POR,2021-22,1629014,1629604,23,403.0,110.3,115.1,-4.8,0.593,0.271,0.741,0.568,100.98,0.46
-202710-1628997-,J. Butler - C. Martin,1610612748,MIA,2021-22,202710,1628997,41,403.0,114.8,106.4,8.4,0.578,0.329,0.716,0.59,101.0,0.559
-203937-1629723-,K. Anderson - J. Konchar,1610612763,MEM,2021-22,203937,1629723,59,403.0,106.7,102.7,4.0,0.583,0.351,0.723,0.53,105.25,0.522
-1627936-1630245-,A. Caruso - A. Dosunmu,1610612741,CHI,2021-22,1627936,1630245,35,402.0,103.1,106.0,-2.9,0.587,0.234,0.737,0.543,100.91,0.482
-203484-1629060-,K. Caldwell-Pope - R. Hachimura,1610612764,WAS,2021-22,203484,1629060,32,402.0,106.6,117.4,-10.8,0.668,0.209,0.739,0.573,100.44,0.475
-201142-1627761-,K. Durant - D. Bembry,1610612751,BKN,2021-22,201142,1627761,31,402.0,113.2,105.3,7.9,0.654,0.223,0.694,0.607,102.4,0.565
-1629052-1630537-,O. Brissett - C. Duarte,1610612754,IND,2021-22,1629052,1630537,39,402.0,104.7,110.8,-6.1,0.558,0.311,0.711,0.551,101.9,0.456
-202699-203083-,T. Harris - A. Drummond,1610612755,PHI,2021-22,202699,203083,40,402.0,104.9,107.1,-2.2,0.557,0.304,0.723,0.546,98.67,0.483
-1627759-1630202-,J. Brown - P. Pritchard,1610612738,BOS,2021-22,1627759,1630202,45,401.0,110.3,106.7,3.6,0.578,0.308,0.692,0.567,99.48,0.519
-1629026-1629647-,K. Williams - D. Bazley,1610612760,OKC,2021-22,1629026,1629647,39,401.0,103.1,99.9,3.2,0.601,0.275,0.715,0.555,101.86,0.522
-200746-1627761-,L. Aldridge - D. Bembry,1610612751,BKN,2021-22,200746,1627761,29,401.0,109.2,109.9,-0.7,0.675,0.222,0.72,0.581,100.37,0.515
-1626168-1628367-,T. Lyles - J. Jackson,1610612765,DET,2021-22,1626168,1628367,38,401.0,106.3,110.2,-3.9,0.651,0.228,0.66,0.58,100.58,0.483
-1628449-1630625-,C. Boucher - D. Banton,1610612761,TOR,2021-22,1628449,1630625,48,400.0,109.1,102.5,6.5,0.494,0.389,0.723,0.527,99.07,0.513
-2730-1630559-,D. Howard - A. Reaves,1610612747,LAL,2021-22,2730,1630559,39,400.0,107.1,112.6,-5.5,0.533,0.279,0.711,0.555,102.92,0.475
-203084-1628963-,H. Barnes - M. Bagley III,1610612758,SAC,2021-22,203084,1628963,23,400.0,112.9,119.5,-6.6,0.58,0.291,0.728,0.56,100.11,0.465
-203493-1630182-,R. Bullock - J. Green,1610612742,DAL,2021-22,203493,1630182,46,400.0,109.3,102.4,7.0,0.594,0.286,0.733,0.572,101.28,0.514
-1626168-1628977-,T. Lyles - H. Diallo,1610612765,DET,2021-22,1626168,1628977,40,400.0,106.9,109.9,-2.9,0.604,0.243,0.678,0.564,102.08,0.481
-203084-1627734-,H. Barnes - D. Sabonis,1610612758,SAC,2021-22,203084,1627734,15,399.0,114.6,114.8,-0.2,0.602,0.259,0.815,0.594,102.68,0.502
-1626149-1630557-,M. Harrell - C. Kispert,1610612764,WAS,2021-22,1626149,1630557,36,399.0,114.0,107.6,6.4,0.624,0.268,0.709,0.585,97.35,0.544
-201587-1628379-,N. Batum - L. Kennard,1610612746,LAC,2021-22,201587,1628379,43,399.0,102.9,107.8,-4.9,0.597,0.227,0.67,0.548,101.25,0.471
-1628368-1628963-,D. Fox - M. Bagley III,1610612758,SAC,2021-22,1628368,1628963,26,398.0,116.0,116.6,-0.6,0.561,0.325,0.715,0.566,99.93,0.494
-1628464-1630224-,D. Theis - J. Green,1610612745,HOU,2021-22,1628464,1630224,20,398.0,89.2,113.6,-24.4,0.581,0.226,0.732,0.5,103.64,0.363
-1628373-1628973-,F. Ntilikina - J. Brunson,1610612742,DAL,2021-22,1628373,1628973,44,398.0,115.5,104.6,10.9,0.626,0.275,0.754,0.582,97.86,0.556
-1629020-1629675-,J. Vanderbilt - N. Reid,1610612750,MIN,2021-22,1629020,1629675,57,398.0,105.7,107.3,-1.6,0.607,0.307,0.684,0.544,102.4,0.475
-203920-1628384-,K. Birch - O. Anunoby,1610612761,TOR,2021-22,203920,1628384,33,398.0,113.6,109.6,4.0,0.545,0.337,0.723,0.571,97.7,0.502
-203482-1630165-,K. Olynyk - K. Hayes,1610612765,DET,2021-22,203482,1630165,32,398.0,104.7,115.1,-10.4,0.663,0.279,0.676,0.547,101.56,0.436
-1626157-1629669-,K. Towns - J. Nowell,1610612750,MIN,2021-22,1626157,1629669,48,398.0,125.6,113.1,12.4,0.629,0.28,0.704,0.627,102.83,0.558
-203457-203944-,N. Noel - J. Randle,1610612752,NYK,2021-22,203457,203944,25,398.0,100.8,110.4,-9.6,0.612,0.213,0.711,0.546,99.84,0.463
-1629026-1629652-,K. Williams - L. Dort,1610612760,OKC,2021-22,1629026,1629652,42,397.0,102.6,97.1,5.5,0.549,0.291,0.719,0.527,103.25,0.542
-1627747-1628470-,C. LeVert - T. Craig,1610612754,IND,2021-22,1627747,1628470,34,396.0,108.2,118.2,-10.0,0.644,0.308,0.74,0.552,101.15,0.449
-203915-1630557-,S. Dinwiddie - C. Kispert,1610612764,WAS,2021-22,203915,1630557,36,396.0,113.6,109.4,4.2,0.595,0.272,0.73,0.578,98.08,0.522
-1627751-1628966-,J. Poeltl - K. Bates-Diop,1610612759,SAS,2021-22,1627751,1628966,42,395.0,113.9,109.1,4.7,0.594,0.301,0.729,0.563,102.11,0.519
-1630197-1630598-,A. Pokusevski - A. Wiggins,1610612760,OKC,2021-22,1630197,1630598,31,394.0,106.8,110.4,-3.6,0.652,0.228,0.709,0.571,101.25,0.502
-1627747-1629636-,C. LeVert - D. Garland,1610612739,CLE,2021-22,1627747,1629636,18,394.0,118.4,116.0,2.4,0.604,0.284,0.702,0.608,96.85,0.511
-203109-1629013-,J. Crowder - L. Shamet,1610612756,PHX,2021-22,203109,1629013,50,394.0,105.5,98.0,7.5,0.679,0.209,0.737,0.55,102.11,0.549
-201145-1630267-,J. Green - F. Campazzo,1610612743,DEN,2021-22,201145,1630267,43,394.0,96.3,113.0,-16.7,0.64,0.241,0.753,0.53,100.45,0.413
-1628966-1630170-,K. Bates-Diop - D. Vassell,1610612759,SAS,2021-22,1628966,1630170,47,394.0,104.6,103.9,0.7,0.621,0.278,0.713,0.546,105.45,0.514
-1627736-1629669-,M. Beasley - J. Nowell,1610612750,MIN,2021-22,1627736,1629669,50,394.0,118.6,106.4,12.2,0.633,0.28,0.718,0.601,104.92,0.554
-202362-1629052-,L. Stephenson - O. Brissett,1610612754,IND,2021-22,202362,1629052,34,392.0,108.7,119.3,-10.6,0.595,0.328,0.723,0.562,101.53,0.436
-1628983-1630197-,S. Gilgeous-Alexander - A. Pokusevski,1610612760,OKC,2021-22,1628983,1630197,40,391.0,106.8,110.8,-4.0,0.544,0.292,0.73,0.551,103.78,0.49
-202340-1629659-,A. Bradley - T. Horton-Tucker,1610612747,LAL,2021-22,202340,1629659,42,390.0,106.4,107.2,-0.8,0.574,0.232,0.726,0.57,103.52,0.495
-203090-1627741-,M. Harkless - B. Hield,1610612758,SAC,2021-22,203090,1627741,35,390.0,101.9,106.1,-4.1,0.597,0.237,0.718,0.542,102.49,0.468
-1628997-1629130-,C. Martin - D. Robinson,1610612748,MIA,2021-22,1628997,1629130,50,389.0,108.3,109.4,-1.0,0.675,0.237,0.689,0.592,100.38,0.511
-1629604-1630314-,C. Elleby - B. Williams,1610612757,POR,2021-22,1629604,1630314,23,388.0,100.5,118.7,-18.2,0.615,0.3,0.672,0.511,100.09,0.404
-1627734-1629052-,D. Sabonis - O. Brissett,1610612754,IND,2021-22,1627734,1629052,31,388.0,106.4,111.4,-5.0,0.589,0.356,0.735,0.542,98.98,0.464
-1626153-1629629-,D. Wright - C. Reddish,1610612737,ATL,2021-22,1626153,1629629,26,388.0,104.9,107.6,-2.8,0.599,0.284,0.747,0.544,99.11,0.491
-1628983-1629026-,S. Gilgeous-Alexander - K. Williams,1610612760,OKC,2021-22,1628983,1629026,36,388.0,107.1,96.3,10.8,0.498,0.315,0.729,0.543,102.52,0.558
-1629234-1630314-,D. Eubanks - B. Williams,1610612757,POR,2021-22,1629234,1630314,21,387.0,100.9,125.7,-24.9,0.608,0.325,0.688,0.514,100.41,0.374
-203915-1627827-,S. Dinwiddie - D. Finney-Smith,1610612742,DAL,2021-22,203915,1627827,22,387.0,116.4,111.9,4.5,0.567,0.251,0.725,0.606,96.15,0.53
-203468-1627742-,C. McCollum - B. Ingram,1610612740,NOP,2021-22,203468,1627742,15,386.0,116.9,113.2,3.8,0.552,0.3,0.74,0.595,99.5,0.53
-201568-1629629-,D. Gallinari - C. Reddish,1610612737,ATL,2021-22,201568,1629629,25,386.0,106.8,110.0,-3.2,0.542,0.263,0.714,0.546,100.94,0.481
-201568-1628381-,D. Gallinari - J. Collins,1610612737,ATL,2021-22,201568,1628381,43,386.0,114.4,114.7,-0.3,0.578,0.203,0.704,0.615,101.9,0.517
-203944-1629656-,J. Randle - Q. Grimes,1610612752,NYK,2021-22,203944,1629656,34,386.0,97.4,105.8,-8.5,0.628,0.286,0.742,0.51,99.86,0.446
-1627752-1629669-,T. Prince - J. Nowell,1610612750,MIN,2021-22,1627752,1629669,41,386.0,117.4,110.2,7.1,0.654,0.237,0.713,0.627,105.67,0.542
-1629669-1629675-,J. Nowell - N. Reid,1610612750,MIN,2021-22,1629669,1629675,51,385.0,105.3,107.3,-2.0,0.633,0.249,0.743,0.558,106.17,0.487
-202339-1628392-,E. Bledsoe - I. Hartenstein,1610612746,LAC,2021-22,202339,1628392,40,384.0,110.0,102.4,7.7,0.695,0.3,0.698,0.569,100.49,0.55
-1627759-1628401-,J. Brown - D. White,1610612738,BOS,2021-22,1627759,1628401,23,384.0,119.4,107.5,11.8,0.627,0.209,0.704,0.624,98.91,0.565
-1627752-1630183-,T. Prince - J. McDaniels,1610612750,MIN,2021-22,1627752,1630183,48,384.0,107.3,112.5,-5.3,0.672,0.239,0.672,0.562,104.59,0.453
-203991-1627789-,C. Capela - T. Luwawu-Cabarrot,1610612737,ATL,2021-22,203991,1627789,27,383.0,115.8,113.7,2.1,0.62,0.316,0.791,0.582,103.36,0.514
-201935-1629651-,J. Harden - N. Claxton,1610612751,BKN,2021-22,201935,1629651,19,383.0,105.0,114.1,-9.1,0.622,0.245,0.688,0.553,99.31,0.477
-203915-1629029-,S. Dinwiddie - L. Doncic,1610612742,DAL,2021-22,203915,1629029,21,383.0,114.9,113.3,1.7,0.572,0.257,0.731,0.602,97.82,0.498
-202324-1629652-,D. Favors - L. Dort,1610612760,OKC,2021-22,202324,1629652,32,382.0,93.8,107.7,-13.8,0.555,0.279,0.772,0.479,100.02,0.441
-1629652-1630544-,L. Dort - T. Mann,1610612760,OKC,2021-22,1629652,1630544,35,382.0,94.8,107.7,-12.9,0.54,0.261,0.705,0.497,101.14,0.419
-1627936-1629750-,A. Caruso - J. Green,1610612741,CHI,2021-22,1627936,1629750,37,381.0,108.2,105.1,3.1,0.585,0.268,0.711,0.558,100.8,0.525
-1628366-1629750-,L. Ball - J. Green,1610612741,CHI,2021-22,1628366,1629750,25,381.0,110.2,105.3,4.9,0.604,0.22,0.758,0.585,103.57,0.52
-1629676-1630544-,I. Roby - T. Mann,1610612760,OKC,2021-22,1629676,1630544,25,380.0,99.2,115.6,-16.5,0.547,0.238,0.72,0.526,104.22,0.405
-201937-1628374-,R. Rubio - L. Markkanen,1610612739,CLE,2021-22,201937,1628374,25,380.0,109.9,102.3,7.5,0.648,0.314,0.735,0.565,103.6,0.552
-203115-1630267-,W. Barton - F. Campazzo,1610612743,DEN,2021-22,203115,1630267,42,380.0,93.2,110.6,-17.4,0.632,0.242,0.721,0.504,101.63,0.392
-1629028-1629661-,D. Ayton - C. Johnson,1610612756,PHX,2021-22,1629028,1629661,42,379.0,114.5,101.3,13.1,0.64,0.183,0.692,0.623,103.16,0.592
-202710-203473-,J. Butler - D. Dedmon,1610612748,MIA,2021-22,202710,203473,47,379.0,114.9,108.0,6.8,0.561,0.34,0.721,0.587,99.22,0.54
-202362-1630613-,L. Stephenson - D. Washington Jr.,1610612754,IND,2021-22,202362,1630613,36,378.0,107.9,118.4,-10.5,0.583,0.312,0.719,0.572,105.81,0.442
-203090-1628368-,M. Harkless - D. Fox,1610612758,SAC,2021-22,203090,1628368,33,378.0,108.1,112.6,-4.5,0.548,0.182,0.71,0.588,103.31,0.473
-203081-1629014-,D. Lillard - A. Simons,1610612757,POR,2021-22,203081,1629014,27,377.0,112.7,115.0,-2.4,0.55,0.283,0.744,0.58,99.36,0.491
-203090-1630558-,M. Harkless - D. Mitchell,1610612758,SAC,2021-22,203090,1630558,39,377.0,102.4,108.1,-5.7,0.611,0.229,0.676,0.548,100.53,0.479
-1627854-1630538-,B. Forbes - B. Hyland,1610612743,DEN,2021-22,1627854,1630538,31,376.0,114.1,110.8,3.3,0.648,0.275,0.733,0.601,101.98,0.492
-201942-1628396-,D. DeRozan - T. Bradley,1610612741,CHI,2021-22,201942,1628396,40,376.0,114.1,107.4,6.8,0.497,0.301,0.678,0.588,100.72,0.539
-1628425-1628973-,S. Brown - J. Brunson,1610612742,DAL,2021-22,1628425,1628973,43,376.0,107.3,107.6,-0.3,0.607,0.28,0.743,0.549,98.0,0.491
-1630224-1630528-,J. Green - J. Christopher,1610612745,HOU,2021-22,1630224,1630528,47,375.0,107.1,114.0,-6.8,0.569,0.26,0.689,0.577,106.16,0.447
-203991-1626153-,C. Capela - D. Wright,1610612737,ATL,2021-22,203991,1626153,54,374.0,109.7,105.1,4.6,0.613,0.271,0.742,0.573,101.64,0.533
-1627745-1629002-,D. Jones - C. Metu,1610612758,SAC,2021-22,1627745,1629002,44,374.0,100.1,112.4,-12.3,0.611,0.196,0.702,0.569,102.75,0.445
-1627884-1629632-,D. Jones Jr. - C. White,1610612741,CHI,2021-22,1627884,1629632,35,374.0,115.1,113.0,2.1,0.496,0.285,0.775,0.587,100.69,0.501
-1629001-1629723-,D. Melton - J. Konchar,1610612763,MEM,2021-22,1629001,1629723,55,374.0,107.6,104.5,3.1,0.568,0.356,0.69,0.54,105.38,0.52
-1630170-1630563-,D. Vassell - J. Primo,1610612759,SAS,2021-22,1630170,1630563,36,374.0,105.1,107.3,-2.2,0.679,0.264,0.731,0.541,103.6,0.497
-201949-1628971-,J. Johnson - B. Brown,1610612751,BKN,2021-22,201949,1628971,44,374.0,105.7,111.7,-5.9,0.624,0.293,0.639,0.541,98.44,0.457
-203585-1630165-,R. McGruder - K. Hayes,1610612765,DET,2021-22,203585,1630165,39,374.0,102.5,106.8,-4.3,0.662,0.275,0.721,0.527,102.19,0.484
-1626224-1630205-,C. Osman - L. Stevens,1610612739,CLE,2021-22,1626224,1630205,44,373.0,102.3,115.4,-13.2,0.654,0.243,0.687,0.562,101.4,0.441
-203115-203210-,W. Barton - J. Green,1610612743,DEN,2021-22,203115,203210,51,373.0,100.6,109.4,-8.8,0.584,0.286,0.728,0.532,99.85,0.434
-1630193-1630579-,I. Quickley - J. Sims,1610612752,NYK,2021-22,1630193,1630579,33,372.0,114.0,99.0,15.1,0.658,0.276,0.761,0.6,99.19,0.583
